RMS_CDW_ID,General_Offense_Number,Offense_Code,Offense_Code_Extension,Offense_Type,Summary_Offense_Code,Summarized_Offense_Description,Date_Reported,Occurred_Date_or_Date_Range_Start,Occurred_Date_Range_End,Hundred_Block_Location,District_Sector,Zone_Beat,Census_Tract_2000,Longitude,Latitude,Location,Month,Year
725897,20158056,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 04:02:00 PM,01/08/2015 02:50:00 PM,,54XX BLOCK OF FAUNTLEROY WY SW,W,W2,10500.2016,-122.381622314,47.552928925,"(47.552928925, -122.381622314)",1,2015
725904,20157077,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/07/2015 06:33:00 PM,12/21/2014 06:33:00 PM,12/25/2014 12:00:00 AM,24XX BLOCK OF 4 AV,D,D2,7200.2013,-122.345703125,47.616413116,"(47.616413116, -122.345703125)",1,2015
725931,2015900134,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 10:05:00 AM,01/07/2015 07:00:00 PM,01/07/2015 07:00:00 PM,20XX BLOCK OF 15 AV W,Q,Q1,5802.2003,-122.37613678,47.63633728,"(47.63633728, -122.37613678)",1,2015
725969,20158004,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 02:08:00 PM,01/08/2015 02:08:00 PM,01/08/2015 02:08:00 PM,42XX BLOCK OF SW ALASKA ST,W,W2,10500.4003,-122.386116028,47.561103821,"(47.561103821, -122.386116028)",1,2015
725978,20158641,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 11:51:00 PM,01/08/2015 11:40:00 PM,,TERRY AV / JEFFERSON ST,G,G1,8500.2011,-122.322990417,47.605304718,"(47.605304718, -122.322990417)",1,2015
725979,20157764,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 11:09:00 AM,01/08/2015 11:09:00 AM,,15XX BLOCK OF NE 145 ST,L,L1,200.4001,-122.311401367,47.73393631,"(47.73393631, -122.311401367)",1,2015
725982,2015900139,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 02:20:00 PM,01/06/2015 06:05:00 PM,01/07/2015 09:45:00 AM,13 AV S / S WALKER ST,R,R1,9400.4007,-122.316001892,47.583702087,"(47.583702087, -122.316001892)",1,2015
725984,20158290,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 07:47:00 PM,01/06/2015 07:00:00 PM,01/08/2015 05:00:00 PM,8XX BLOCK OF NW 95 ST,J,J1,1702.3001,-122.366706848,47.697868347,"(47.697868347, -122.366706848)",1,2015
725985,20158199,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 06:58:00 PM,10/28/2014 12:00:00 PM,01/03/2015 12:00:00 PM,66XX BLOCK OF RAINIER AV S,S,S2,11101.1001,-122.273117065,47.542922974,"(47.542922974, -122.273117065)",1,2015
725998,20157440,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/08/2015 03:57:00 AM,01/08/2015 03:20:00 AM,,67XX BLOCK OF CARLETON AV S,O,O3,10900.1007,-122.321632385,47.542751312,"(47.542751312, -122.321632385)",1,2015
726013,2015900141,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 03:23:00 PM,12/22/2014 03:15:00 PM,12/31/2014 03:15:00 PM,44XX BLOCK OF BURKE AV N,B,B3,5100.1021,-122.334983826,47.66085434,"(47.66085434, -122.334983826)",1,2015
726029,20159554,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/09/2015 08:15:00 PM,01/09/2015 05:13:00 PM,,4XX BLOCK OF PONTIUS AV N,D,D3,7300.1020,-122.331718445,47.622543335,"(47.622543335, -122.331718445)",1,2015
726034,20158518,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/08/2015 09:36:00 PM,01/07/2015 03:00:00 PM,,NW 77 ST / MARY AV NW,J,J2,3000.3005,-122.375450134,47.685062408,"(47.685062408, -122.375450134)",1,2015
726039,20158921,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/09/2015 08:24:00 AM,01/05/2015 12:00:00 AM,01/07/2015 12:00:00 AM,3XX BLOCK OF MARION ST,K,K1,8100.2029,-122.332809448,47.605140686,"(47.605140686, -122.332809448)",1,2015
726049,2015900173,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/09/2015 03:00:00 PM,01/08/2015 08:00:00 PM,01/09/2015 09:30:00 AM,47XX BLOCK OF 16 AV NE,U,U2,5301.1004,-122.310813904,47.663978577,"(47.663978577, -122.310813904)",1,2015
726060,2015900205,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/09/2015 05:52:00 PM,01/09/2015 12:00:00 AM,01/09/2015 04:00:00 PM,97XX BLOCK OF 3 AV NW,J,J1,1702.4003,-122.360725403,47.700576782,"(47.700576782, -122.360725403)",1,2015
726099,20159046,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/09/2015 12:26:00 PM,01/09/2015 10:06:00 AM,,58XX BLOCK OF 15 AV NE,U,U1,4400.1013,-122.311904907,47.671916962,"(47.671916962, -122.311904907)",1,2015
726126,20159022,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/09/2015 10:03:00 AM,01/09/2015 08:20:00 AM,01/09/2015 08:35:00 AM,6XX BLOCK OF 7 AV,E,E3,8500.1016,-122.327301025,47.604984283,"(47.604984283, -122.327301025)",1,2015
726129,2015900172,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/09/2015 01:42:00 PM,01/09/2015 12:45:00 PM,01/09/2015 01:00:00 PM,52XX BLOCK OF 12 AV NE,U,U1,4400.4002,-122.315200806,47.667503357,"(47.667503357, -122.315200806)",1,2015
726174,2015900087,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/06/2015 07:46:00 PM,01/06/2015 05:15:00 PM,01/06/2015 06:15:00 PM,4 AV / CEDAR ST,D,D1,7200.3008,-122.348045349,47.617794037,"(47.617794037, -122.348045349)",1,2015
726189,20156088,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/06/2015 11:49:00 PM,01/06/2015 09:30:00 PM,01/06/2015 10:00:00 PM,3XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4011,-122.324615479,47.708602905,"(47.708602905, -122.324615479)",1,2015
726216,20156790,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/07/2015 02:54:00 PM,01/06/2015 01:00:00 PM,,122XX BLOCK OF STONE AV N,N,N2,600.3007,-122.34223938,47.719104767,"(47.719104767, -122.34223938)",1,2015
726219,20156675,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/07/2015 01:29:00 PM,12/29/2014 11:00:00 AM,01/02/2015 11:00:00 AM,127XX BLOCK OF 33 AV NE,L,L3,100.5005,-122.292495728,47.721008301,"(47.721008301, -122.292495728)",1,2015
726241,20156534,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/07/2015 11:24:00 AM,01/06/2015 12:00:00 AM,01/07/2015 05:00:00 AM,10XX BLOCK OF NE 68 ST,U,U1,2600.3007,-122.316543579,47.678020477,"(47.678020477, -122.316543579)",1,2015
726245,20155950,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/06/2015 07:50:00 PM,06/30/2014 12:00:00 PM,12/20/2014 12:00:00 PM,97XX BLOCK OF GREENWOOD AV N,J,J1,1702.1007,-122.355400085,47.69978714,"(47.69978714, -122.355400085)",1,2015
726256,20156860,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/07/2015 05:19:00 PM,01/07/2015 05:19:00 PM,,90XX BLOCK OF 13 AV SW,F,F3,11300.3009,-122.3516922,47.521923065,"(47.521923065, -122.3516922)",1,2015
726265,2015900317,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/07/2015 11:01:00 AM,01/06/2015 06:55:00 PM,01/07/2015 08:30:00 AM,16XX BLOCK OF S JACKSON PL,G,G3,9000.2025,-122.310272217,47.598796844,"(47.598796844, -122.310272217)",1,2015
726270,20156970,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/07/2015 04:59:00 PM,01/07/2015 03:00:00 PM,01/07/2015 04:00:00 PM,STONE AV N / W GREEN LAKE DR N,J,J3,2700.4027,-122.341636658,47.682159424,"(47.682159424, -122.341636658)",1,2015
726290,20155037,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/06/2015 02:54:00 AM,01/06/2015 02:03:00 AM,,57XX BLOCK OF 22 AV NW,B,B1,4700.4004,-122.384742737,47.670547485,"(47.670547485, -122.384742737)",1,2015
726326,2015900088,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/06/2015 09:28:00 PM,01/06/2015 07:20:00 PM,01/06/2015 07:25:00 PM,13XX BLOCK OF POST AL,M,M1,8100.1002,-122.338920593,47.606777191,"(47.606777191, -122.338920593)",1,2015
726355,20155411,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/06/2015 12:50:00 PM,01/05/2014 07:00:00 PM,01/06/2014 09:00:00 AM,40XX BLOCK OF 7 AV NE,U,U2,5200.2008,-122.320846558,47.656707764,"(47.656707764, -122.320846558)",1,2015
726360,2015900078,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/06/2015 09:56:00 AM,01/01/2015 06:00:00 AM,01/01/2015 06:00:00 PM,79XX BLOCK OF 28 AV SW,F,F2,11500.1023,-122.368537903,47.530986786,"(47.530986786, -122.368537903)",1,2015
726396,20157137,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/07/2015 07:42:00 PM,01/07/2015 02:00:00 PM,,1XX BLOCK OF N 83 ST,J,J2,2900.1008,-122.356636047,47.689113617,"(47.689113617, -122.356636047)",1,2015
726401,2015900115,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/07/2015 10:50:00 AM,12/20/2014 10:38:00 AM,12/20/2014 04:00:00 PM,4XX BLOCK OF NW 45 ST,B,B2,4800.4014,-122.362785339,47.661460876,"(47.661460876, -122.362785339)",1,2015
726407,2015900116,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/07/2015 10:53:00 AM,01/04/2015 09:00:00 PM,01/05/2015 07:00:00 AM,25XX BLOCK OF 34 AV W,Q,Q1,5600.4006,-122.400978088,47.642177582,"(47.642177582, -122.400978088)",1,2015
726409,20156969,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/07/2015 05:23:00 PM,12/08/2014 12:01:00 AM,12/10/2014 12:01:00 AM,22XX BLOCK OF AIRPORT WY S,O,O1,9300.3010,-122.321395874,47.583366394,"(47.583366394, -122.321395874)",1,2015
726423,20155737,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/06/2015 04:56:00 PM,01/06/2015 04:56:00 PM,,68XX BLOCK OF OSWEGO PL NE,J,J3,3600.4000,-122.32308197,47.678535461,"(47.678535461, -122.32308197)",1,2015
726435,2015900058,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 10:30:00 AM,12/24/2014 09:00:00 AM,12/24/2014 10:10:00 AM,8XX BLOCK OF NE 57 ST,U,U1,4500.1004,-122.318733215,47.670059204,"(47.670059204, -122.318733215)",1,2015
726482,20153554,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/04/2015 03:51:00 PM,01/04/2015 01:38:00 AM,,29XX BLOCK OF 1 AV N,Q,Q2,6000.3001,-122.355529785,47.646350861,"(47.646350861, -122.355529785)",1,2015
726530,20154730,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 06:43:00 PM,01/05/2015 06:43:00 PM,,137XX BLOCK OF 32 AV NE,L,L1,100.2005,-122.293701172,47.729167938,"(47.729167938, -122.293701172)",1,2015
726532,20154360,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 01:00:00 PM,01/03/2015 04:00:00 PM,01/05/2015 08:00:00 AM,31XX BLOCK OF PORTAGE BAY PL E,C,C1,6100.1004,-122.318840027,47.649700165,"(47.649700165, -122.318840027)",1,2015
726533,20154358,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 01:28:00 PM,01/01/2015 12:01:00 AM,01/01/2015 02:00:00 AM,3XX BLOCK OF THOMAS ST,Q,Q3,7100.2001,-122.349555969,47.620914459,"(47.620914459, -122.349555969)",1,2015
726534,20154065,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 07:52:00 AM,01/02/2015 05:00:00 PM,01/05/2015 07:00:00 AM,62XX BLOCK OF 20 AV NE,U,U1,4400.1009,-122.306518555,47.674129486,"(47.674129486, -122.306518555)",1,2015
726539,20154504,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 04:58:00 PM,01/05/2015 04:58:00 PM,,33XX BLOCK OF 4 AV S,O,O2,9300.3034,-122.329063416,47.574039459,"(47.574039459, -122.329063416)",1,2015
726557,20154206,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/05/2015 10:38:00 AM,12/28/2014 08:00:00 AM,12/28/2014 11:59:00 PM,38XX BLOCK OF 30 AV W,Q,Q1,5801.3006,-122.395637512,47.655040741,"(47.655040741, -122.395637512)",1,2015
726559,20154452,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/05/2015 04:09:00 PM,01/04/2015 05:00:00 PM,01/04/2015 06:00:00 PM,5XX BLOCK OF NE NORTHGATE WY,L,L2,1200.3003,-122.321914673,47.708587646,"(47.708587646, -122.321914673)",1,2015
726580,2015900065,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 11:40:00 AM,01/04/2015 04:00:00 PM,01/04/2015 04:05:00 PM,26XX BLOCK OF CALIFORNIA AV SW,W,W1,9800.1020,-122.386581421,47.580253601,"(47.580253601, -122.386581421)",1,2015
726582,2015900061,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 11:08:00 AM,11/23/2014 01:50:00 PM,11/23/2014 01:55:00 PM,8XX BLOCK OF OCCIDENTAL AV S,K,K2,9300.2016,-122.333267212,47.596782684,"(47.596782684, -122.333267212)",1,2015
726603,2015900066,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 12:52:00 PM,12/17/2014 06:30:00 PM,12/17/2014 08:30:00 PM,25XX BLOCK OF NE 83 ST,U,U3,2500.1001,-122.299430847,47.689437866,"(47.689437866, -122.299430847)",1,2015
726611,2015900096,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 12:34:00 PM,01/04/2015 10:00:00 PM,01/04/2015 10:30:00 PM,55XX BLOCK OF AIRPORT WY S,O,O3,10900.2001,-122.320373535,47.552719116,"(47.552719116, -122.320373535)",1,2015
726626,20155649,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/06/2015 05:31:00 PM,10/01/2013 12:00:00 PM,11/15/2013 12:00:00 PM,14XX BLOCK OF NE 65 ST,U,U1,2600.3015,-122.312530518,47.675788879,"(47.675788879, -122.312530518)",1,2015
726632,2015900075,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/06/2015 08:09:00 AM,12/23/2014 08:05:00 AM,12/23/2014 12:05:00 PM,9XX BLOCK OF 5 AV,K,K1,8100.2024,-122.331474304,47.606197357,"(47.606197357, -122.331474304)",1,2015
726660,20154110,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/05/2015 03:49:00 PM,01/04/2015 07:00:00 PM,01/05/2015 07:30:00 AM,50XX BLOCK OF 46 AV S,R,R3,10200.4012,-122.275360107,47.556587219,"(47.556587219, -122.275360107)",1,2015
726722,20152653,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/03/2015 06:03:00 PM,01/03/2015 04:55:00 PM,,1XX BLOCK OF NW 36 ST,B,B2,4800.3049,-122.358306885,47.653110504,"(47.653110504, -122.358306885)",1,2015
726761,20151402,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/02/2015 12:15:00 PM,12/28/2014 05:00:00 PM,12/28/2014 07:00:00 PM,7XX BLOCK OF PIKE ST,M,M2,8200.1006,-122.332801819,47.611839294,"(47.611839294, -122.332801819)",1,2015
726763,20152419,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/03/2015 02:43:00 PM,01/02/2015 07:00:00 PM,01/03/2015 02:00:00 PM,68XX BLOCK OF 36 AV NW,J,J2,3200.6018,-122.404060364,47.678607941,"(47.678607941, -122.404060364)",1,2015
726791,20151768,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/02/2015 06:23:00 PM,01/02/2015 04:00:00 PM,,10XX BLOCK OF NE 64 ST,U,U1,4400.2003,-122.316513062,47.674980164,"(47.674980164, -122.316513062)",1,2015
726792,20151785,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/02/2015 06:59:00 PM,01/02/2015 04:30:00 PM,01/02/2015 04:45:00 PM,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4010,-122.324615479,47.708602905,"(47.708602905, -122.324615479)",1,2015
726793,20152909,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/03/2015 10:54:00 PM,01/03/2015 10:00:00 PM,,6 AV S / S INDUSTRIAL WY,O,O2,9300.3178,-122.32673645,47.566848755,"(47.566848755, -122.32673645)",1,2015
726847,20151620,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/02/2015 04:59:00 PM,01/02/2015 04:59:00 PM,,34XX BLOCK OF WALLINGFORD AV N,B,B3,5400.2027,-122.336341858,47.648620605,"(47.648620605, -122.336341858)",1,2015
726880,2015900024,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/02/2015 07:10:00 PM,01/01/2015 03:00:00 AM,01/01/2015 12:00:00 PM,42XX BLOCK OF SW DAWSON ST,W,W2,10500.4012,-122.386207581,47.555690765,"(47.555690765, -122.386207581)",1,2015
726884,2015900019,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/02/2015 09:26:00 AM,12/31/2014 10:00:00 AM,01/01/2015 12:15:00 PM,7XX BLOCK OF N 94 ST,N,N3,1800.3009,-122.348640442,47.696872711,"(47.696872711, -122.348640442)",1,2015
726888,2015900023,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/02/2015 06:43:00 PM,12/22/2014 02:00:00 PM,12/24/2014 07:00:00 PM,8XX BLOCK OF W NICKERSON ST,Q,Q2,5900.1019,-122.368728638,47.653064728,"(47.653064728, -122.368728638)",1,2015
726936,20152486,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/03/2015 01:06:00 PM,12/31/2014 11:30:00 PM,,45XX BLOCK OF 44 AV SW,W,W2,10500.5000,-122.388130188,47.562042236,"(47.562042236, -122.388130188)",1,2015
726937,20152516,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/03/2015 02:41:00 PM,12/31/2014 05:00:00 PM,01/03/2015 01:00:00 PM,50XX BLOCK OF 17 AV NE,U,U1,4400.3009,-122.309463501,47.665641785,"(47.665641785, -122.309463501)",1,2015
726956,20152519,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/03/2015 04:47:00 PM,01/02/2015 08:00:00 PM,01/03/2015 06:00:00 AM,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085205,47.602413177,"(47.602413177, -122.331085205)",1,2015
726957,20152542,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/03/2015 06:02:00 PM,01/03/2015 02:19:00 PM,,8XX BLOCK OF WESTERN AV,K,K1,8100.1038,-122.336341858,47.603130341,"(47.603130341, -122.336341858)",1,2015
726962,20153531,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/04/2015 03:24:00 PM,01/04/2015 03:24:00 PM,,22XX BLOCK OF 3 AV,D,D1,8001.2009,-122.344146729,47.614318848,"(47.614318848, -122.344146729)",1,2015
726976,20153458,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/04/2015 01:59:00 PM,01/04/2015 01:59:00 PM,,10XX BLOCK OF 4 AV,K,K1,8100.2023,-122.333236694,47.606445313,"(47.606445313, -122.333236694)",1,2015
727016,2015895,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/01/2015 09:38:00 PM,01/01/2015 08:20:00 PM,,132XX BLOCK OF AURORA AV N,N,N2,401.1009,-122.344993591,47.725036621,"(47.725036621, -122.344993591)",1,2015
727150,2015529,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/01/2015 01:43:00 PM,01/01/2015 01:30:00 AM,01/01/2015 02:00:00 AM,20XX BLOCK OF NE 85 ST,U,U1,2100.3008,-122.306282043,47.690299988,"(47.690299988, -122.306282043)",1,2015
727153,20151003,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/01/2015 11:19:00 PM,01/01/2015 11:10:00 PM,01/01/2015 11:15:00 PM,39XX BLOCK OF S OTHELLO ST,S,S1,11001.2008,-122.282348633,47.537044525,"(47.537044525, -122.282348633)",1,2015
727156,2015945,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/01/2015 09:19:00 PM,12/31/2014 02:00:00 PM,01/01/2015 03:30:00 PM,15XX BLOCK OF E OLIVE WY,E,E1,7402.3005,-122.325942993,47.618114471,"(47.618114471, -122.325942993)",1,2015
727157,2015756,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/01/2015 06:09:00 PM,12/30/2014 03:00:00 AM,12/30/2014 05:00:00 AM,2XX BLOCK OF E NEWTON ST,D,D3,6600.2011,-122.324378967,47.636768341,"(47.636768341, -122.324378967)",1,2015
727174,2015900013,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/01/2015 06:39:00 PM,01/01/2015 12:30:00 AM,01/01/2015 01:30:00 AM,29XX BLOCK OF 1 AV S,O,O1,9300.3029,-122.334205627,47.576652527,"(47.576652527, -122.334205627)",1,2015
727176,2015900010,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/01/2015 04:47:00 PM,01/01/2015 01:15:00 AM,01/01/2015 02:00:00 AM,15XX BLOCK OF 11 AV,E,E2,7500.4006,-122.318153381,47.614673615,"(47.614673615, -122.318153381)",1,2015
727253,20151612,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/02/2015 03:51:00 PM,12/31/2014 12:00:00 AM,12/31/2014 01:00:00 AM,6XX BLOCK OF E PINE ST,E,E3,8400.1005,-122.323944092,47.615226746,"(47.615226746, -122.323944092)",1,2015
727254,20151450,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/02/2015 01:07:00 PM,12/26/2014 12:00:00 AM,,19XX BLOCK OF SHENANDOAH DR E,C,C2,6300.4003,-122.289382935,47.637195587,"(47.637195587, -122.289382935)",1,2015
727258,20151781,2399,3,THEFT-OTH,2300,OTHER PROPERTY,01/02/2015 06:47:00 PM,12/30/2014 11:30:00 PM,,39XX BLOCK OF S KENYON ST,S,S1,11001.3033,-122.281990051,47.531536102,"(47.531536102, -122.281990051)",1,2015
738881,2015379307,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/29/2015 06:50:00 PM,10/29/2015 05:30:00 PM,10/29/2015 06:30:00 PM,27XX BLOCK OF WESTERN AV,D,D1,8001.4000,-122.35194397,47.615413666,"(47.615413666, -122.35194397)",10,2015
738883,2015378710,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/29/2015 11:03:00 AM,10/22/2015 03:00:00 PM,10/25/2015 06:00:00 PM,7XX BLOCK OF N 43 ST,B,B2,4900.5017,-122.349334717,47.65933609,"(47.65933609, -122.349334717)",10,2015
738995,2015444371,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/24/2015 12:37:00 PM,12/23/2015 09:00:00 PM,12/24/2015 07:00:00 AM,6XX BLOCK OF W HOWE ST,Q,Q2,6900.1012,-122.36566925,47.635955811,"(47.635955811, -122.36566925)",12,2015
744259,2015387368,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/05/2015 11:24:00 AM,11/04/2015 04:00:00 PM,,45XX BLOCK OF 16 AV NE,U,U2,5301.1005,-122.310844421,47.662166595,"(47.662166595, -122.310844421)",11,2015
744471,2015386112,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/04/2015 10:25:00 AM,11/04/2015 05:15:00 AM,11/04/2015 05:20:00 AM,7XX BLOCK OF E ROY ST,C,C1,6500.2006,-122.323303223,47.625118256,"(47.625118256, -122.323303223)",11,2015
745412,2015446090,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/26/2015 05:08:00 PM,12/26/2015 05:08:00 PM,,37XX BLOCK OF S HUDSON ST,R,R3,10300.5014,-122.285385132,47.557041168,"(47.557041168, -122.285385132)",12,2015
745875,2015417305,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/01/2015 08:08:00 AM,12/01/2015 08:08:00 AM,,15XX BLOCK OF 14 AV,C,C1,7500.2010,-122.314231873,47.614700317,"(47.614700317, -122.314231873)",12,2015
745881,2015414665,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/28/2015 08:58:00 PM,11/28/2015 08:57:00 PM,,4XX BLOCK OF PINE ST,M,M2,8100.2001,-122.33731842,47.611320496,"(47.611320496, -122.33731842)",11,2015
749511,2015147139,2399,3,THEFT-OTH,2300,OTHER PROPERTY,05/05/2015 06:39:00 PM,05/05/2015 06:39:00 PM,,39XX BLOCK OF 4 AV NE,B,B3,5200.3019,-122.324569702,47.655323029,"(47.655323029, -122.324569702)",5,2015
750536,2015330407,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/20/2015 09:54:00 PM,09/20/2015 09:54:00 PM,,17XX BLOCK OF 13 AV,E,E2,7500.4003,-122.315574646,47.617027283,"(47.617027283, -122.315574646)",9,2015
